date,tweet_count,price_diff_rate,category,weekday_name,weekday_num
2025-07-24,256,-0.0149358599676621,1,Thursday,3
2025-04-27,254,-0.04587592491778578,1,Sunday,6
2025-03-24,252,0.0343788348557483,3,Monday,0
2025-07-17,252,0.01279326169334776,3,Thursday,3
2025-06-16,252,-0.026745699160569222,1,Monday,0
2025-06-12,247,-0.050927801071762514,1,Thursday,3
2025-07-19,246,0.015246903642255127,3,Saturday,5
2025-07-14,183,-0.012964518314471622,1,Monday,0
2025-06-21,183,-0.030981346862267736,1,Saturday,5
2025-06-26,181,0.002277807914875822,2,Thursday,3
2025-07-25,180,0.013148717318451422,3,Friday,4
2025-06-10,151,0.007776571324549942,3,Tuesday,1
2025-06-02,148,-0.0033900688454812904,2,Monday,0
2025-06-29,143,0.013619938546793055,3,Sunday,6
2025-07-12,133,-0.03309444122265439,1,Saturday,5
2025-03-28,132,-0.0702902732674601,0,Friday,4
2025-01-26,128,-0.05823910392860801,1,Sunday,6
2025-07-28,125,-0.05901983606198271,0,Monday,0
2025-03-12,117,0.008312047228310958,3,Wednesday,2
2025-07-13,112,-0.0065261453241092626,2,Sunday,6
2025-06-18,102,-0.018633064690220677,1,Wednesday,2
2025-07-16,101,0.04139306604470271,3,Wednesday,2
2025-06-19,87,-0.0002872627525452099,2,Thursday,3
2025-06-07,78,0.027635756539270875,3,Saturday,5
2025-02-21,78,-0.06898773193916523,0,Friday,4
2025-06-14,70,-0.017017964133324816,1,Saturday,5
2025-06-24,62,-0.002241983276859978,2,Tuesday,1
2025-04-13,59,-0.043478220170021314,1,Sunday,6
2025-02-11,56,-0.03215710318411243,1,Tuesday,1
2025-04-18,54,0.03493641663578374,3,Friday,4
2025-02-12,53,0.004966762747284279,2,Wednesday,2
2025-04-01,49,0.037065022952610965,3,Tuesday,1
2025-04-20,46,-0.032985875475566376,1,Sunday,6
2025-07-10,37,0.07859112495689419,4,Thursday,3
2025-04-22,33,0.10778582676549203,4,Tuesday,1
2025-07-08,31,0.00473481967104017,2,Tuesday,1
2025-07-23,30,-0.09021227069071236,0,Wednesday,2
2025-06-28,29,0.012461750228891256,3,Saturday,5
2025-07-20,24,0.06205713632068681,3,Sunday,6
2025-07-27,23,0.01535347979946806,3,Sunday,6
2025-06-30,23,-0.03817055791911403,1,Monday,0
2025-06-13,22,0.00426730857661851,2,Friday,4
2025-07-21,21,0.042460311911855717,3,Monday,0
2025-07-09,19,0.05138188596557445,3,Wednesday,2
2025-07-22,15,-0.009594010297180497,2,Tuesday,1
2025-06-01,15,0.011552707146570923,3,Sunday,6
2025-06-25,14,-0.036582223045672,1,Wednesday,2
2025-01-30,13,-0.04026765645397732,1,Thursday,3
2025-06-27,12,0.0046343737414662675,2,Friday,4
2025-06-11,11,-0.022246358382669508,1,Wednesday,2
2025-05-18,11,0.04617931304213408,3,Sunday,6
2025-07-18,8,-0.0014671428712493989,2,Friday,4
2025-03-29,7,-0.024758894931030683,1,Saturday,5
2025-04-15,7,-0.009997606564174406,2,Tuesday,1
2025-04-07,6,-0.010784030857606753,1,Monday,0
2025-07-11,4,0.015648823900820775,3,Friday,4
2025-07-30,2,-0.02011137775793749,1,Wednesday,2
2025-04-11,1,0.017564636705380433,3,Friday,4
2025-03-27,1,-0.025264426583433457,1,Thursday,3
